;dateRep;day;month;year;cases;deaths;countriesAndTerritories;geoId;countryterritoryCode;popData2019;continentExp;Cumulative_number_for_14_days_of_COVID-19_cases_per_100000
6217;22/03/2020;22;3;2020;103;0;Chile;CL;CHL;18952035,0;America;2.80708642
6218;21/03/2020;21;3;2020;92;0;Chile;CL;CHL;18952035,0;America;2.26888564
6219;20/03/2020;20;3;2020;104;0;Chile;CL;CHL;18952035,0;America;1.78872612
6220;19/03/2020;19;3;2020;37;0;Chile;CL;CHL;18952035,0;America;1.25052534
6221;18/03/2020;18;3;2020;45;0;Chile;CL;CHL;18952035,0;America;1.06057212
6222;17/03/2020;17;3;2020;81;0;Chile;CL;CHL;18952035,0;America;
6223;16/03/2020;16;3;2020;14;0;Chile;CL;CHL;18952035,0;America;
6224;15/03/2020;15;3;2020;18;0;Chile;CL;CHL;18952035,0;America;
6225;14/03/2020;14;3;2020;10;0;Chile;CL;CHL;18952035,0;America;
6226;13/03/2020;13;3;2020;10;0;Chile;CL;CHL;18952035,0;America;
6227;12/03/2020;12;3;2020;6;0;Chile;CL;CHL;18952035,0;America;
6228;11/03/2020;11;3;2020;4;0;Chile;CL;CHL;18952035,0;America;
6229;10/03/2020;10;3;2020;3;0;Chile;CL;CHL;18952035,0;America;
6230;09/03/2020;9;3;2020;5;0;Chile;CL;CHL;18952035,0;America;
6231;07/03/2020;7;3;2020;1;0;Chile;CL;CHL;18952035,0;America;
6232;06/03/2020;6;3;2020;1;0;Chile;CL;CHL;18952035,0;America;
6233;05/03/2020;5;3;2020;2;0;Chile;CL;CHL;18952035,0;America;
6234;04/03/2020;4;3;2020;1;0;Chile;CL;CHL;18952035,0;America;
6235;24/07/2020;24;7;2020;139;1;China;CN;CHN;1433783692,0;Asia;0.07316306
6236;23/07/2020;23;7;2020;135;0;China;CN;CHN;1433783692,0;Asia;0.06667672
6237;22/07/2020;22;7;2020;74;2;China;CN;CHN;1433783692,0;Asia;0.05956268
6238;21/07/2020;21;7;2020;84;0;China;CN;CHN;1433783692,0;Asia;0.05586617
6239;20/07/2020;20;7;2020;130;0;China;CN;CHN;1433783692,0;Asia;0.05175118
6240;19/07/2020;19;7;2020;80;1;China;CN;CHN;1433783692,0;Asia;0.0436607
6241;18/07/2020;18;7;2020;80;1;China;CN;CHN;1433783692,0;Asia;0.03933648
6242;17/07/2020;17;7;2020;77;0;China;CN;CHN;1433783692,0;Asia;0.03438455
6243;16/07/2020;16;7;2020;20;2;China;CN;CHN;1433783692,0;Asia;0.02999058
6244;15/07/2020;15;7;2020;54;0;China;CN;CHN;1433783692,0;Asia;0.03075778
6245;14/07/2020;14;7;2020;55;1;China;CN;CHN;1433783692,0;Asia;0.02734025
6246;13/07/2020;13;7;2020;46;0;China;CN;CHN;1433783692,0;Asia;0.02510839
6247;12/07/2020;12;7;2020;35;0;China;CN;CHN;1433783692,0;Asia;0.02287653
6248;11/07/2020;11;7;2020;40;0;China;CN;CHN;1433783692,0;Asia;0.02169086
6249;10/07/2020;10;7;2020;46;0;China;CN;CHN;1433783692,0;Asia;0.02057493
6250;09/07/2020;9;7;2020;33;0;China;CN;CHN;1433783692,0;Asia;0.01931951
6251;08/07/2020;8;7;2020;21;0;China;CN;CHN;1433783692,0;Asia;0.01841282
6252;07/07/2020;7;7;2020;25;0;China;CN;CHN;1433783692,0;Asia;0.01897078
6253;06/07/2020;6;7;2020;14;0;China;CN;CHN;1433783692,0;Asia;0.02085391
6254;05/07/2020;5;7;2020;18;0;China;CN;CHN;1433783692,0;Asia;0.02120264
6255;04/07/2020;4;7;2020;9;0;China;CN;CHN;1433783692,0;Asia;0.02196984
6256;03/07/2020;3;7;2020;14;0;China;CN;CHN;1433783692,0;Asia;0.0234345
6257;02/07/2020;2;7;2020;31;0;China;CN;CHN;1433783692,0;Asia;0.024968900000000002
6258;01/07/2020;1;7;2020;5;0;China;CN;CHN;1433783692,0;Asia;0.02531763
6259;30/06/2020;30;6;2020;23;0;China;CN;CHN;1433783692,0;Asia;0.028037700000000002
6260;29/06/2020;29;6;2020;14;0;China;CN;CHN;1433783692,0;Asia;0.02943261
6261;28/06/2020;28;6;2020;18;0;China;CN;CHN;1433783692,0;Asia;0.03173422
6262;27/06/2020;27;6;2020;24;0;China;CN;CHN;1433783692,0;Asia;0.03466353
6263;26/06/2020;26;6;2020;28;1;China;CN;CHN;1433783692,0;Asia;0.03382658
6264;25/06/2020;25;6;2020;20;0;China;CN;CHN;1433783692,0;Asia;0.03236192
6265;24/06/2020;24;6;2020;29;1;China;CN;CHN;1433783692,0;Asia;0.03173422
6266;23/06/2020;23;6;2020;52;0;China;CN;CHN;1433783692,0;Asia;0.02999058
6267;22/06/2020;22;6;2020;19;0;China;CN;CHN;1433783692,0;Asia;0.02657305
6268;21/06/2020;21;6;2020;29;1;China;CN;CHN;1433783692,0;Asia;0.02559661
6269;20/06/2020;20;6;2020;30;0;China;CN;CHN;1433783692,0;Asia;0.0242017
6270;19/06/2020;19;6;2020;36;0;China;CN;CHN;1433783692,0;Asia;0.02252781
6271;18/06/2020;18;6;2020;36;0;China;CN;CHN;1433783692,0;Asia;0.02078417
6272;17/06/2020;17;6;2020;44;0;China;CN;CHN;1433783692,0;Asia;0.01834307
6273;16/06/2020;16;6;2020;43;0;China;CN;CHN;1433783692,0;Asia;0.015623
6274;15/06/2020;15;6;2020;47;0;China;CN;CHN;1433783692,0;Asia;0.01311216
6275;14/06/2020;14;6;2020;60;0;China;CN;CHN;1433783692,0;Asia;0.01115928
6276;13/06/2020;13;6;2020;12;0;China;CN;CHN;1433783692,0;Asia;0.00732328
6277;12/06/2020;12;6;2020;7;0;China;CN;CHN;1433783692,0;Asia;0.00767201
6278;11/06/2020;11;6;2020;11;0;China;CN;CHN;1433783692,0;Asia;0.00718379
6279;10/06/2020;10;6;2020;4;0;China;CN;CHN;1433783692,0;Asia;0.00662583
6280;09/06/2020;9;6;2020;3;0;China;CN;CHN;1433783692,0;Asia;0.00641659
6281;08/06/2020;8;6;2020;5;0;China;CN;CHN;1433783692,0;Asia;0.00669557
6282;07/06/2020;7;6;2020;9;0;China;CN;CHN;1433783692,0;Asia;0.00711404
6283;06/06/2020;6;6;2020;6;0;China;CN;CHN;1433783692,0;Asia;0.00669557
6284;05/06/2020;5;6;2020;11;0;China;CN;CHN;1433783692,0;Asia;0.00641659
6285;04/06/2020;4;6;2020;1;0;China;CN;CHN;1433783692,0;Asia;0.00648633
6286;03/06/2020;3;6;2020;5;0;China;CN;CHN;1433783692,0;Asia;0.00655608
6287;02/06/2020;2;6;2020;7;0;China;CN;CHN;1433783692,0;Asia;0.00634684
6288;01/06/2020;1;6;2020;19;0;China;CN;CHN;1433783692,0;Asia;0.00648633
6289;31/05/2020;31;5;2020;5;0;China;CN;CHN;1433783692,0;Asia;0.00585862
6290;30/05/2020;30;5;2020;17;0;China;CN;CHN;1433783692,0;Asia;0.00592837
6291;29/05/2020;29;5;2020;0;0;China;CN;CHN;1433783692,0;Asia;0.00537041
6292;28/05/2020;28;5;2020;3;0;China;CN;CHN;1433783692,0;Asia;0.00571913
6293;27/05/2020;27;5;2020;1;0;China;CN;CHN;1433783692,0;Asia;0.00592837
6294;26/05/2020;26;5;2020;7;0;China;CN;CHN;1433783692,0;Asia;0.00634684
6295;25/05/2020;25;5;2020;11;0;China;CN;CHN;1433783692,0;Asia;0.00592837
6296;24/05/2020;24;5;2020;3;0;China;CN;CHN;1433783692,0;Asia;0.00648633
6297;23/05/2020;23;5;2020;2;0;China;CN;CHN;1433783692,0;Asia;0.00732328
6298;22/05/2020;22;5;2020;12;0;China;CN;CHN;1433783692,0;Asia;0.00718379
6299;21/05/2020;21;5;2020;2;0;China;CN;CHN;1433783692,0;Asia;0.00676532
6300;20/05/2020;20;5;2020;2;0;China;CN;CHN;1433783692,0;Asia;0.00676532
6301;19/05/2020;19;5;2020;9;0;China;CN;CHN;1433783692,0;Asia;0.00676532
6302;18/05/2020;18;5;2020;10;0;China;CN;CHN;1433783692,0;Asia;0.0062771
6303;17/05/2020;17;5;2020;6;1;China;CN;CHN;1433783692,0;Asia;0.00578888
6304;16/05/2020;16;5;2020;9;0;China;CN;CHN;1433783692,0;Asia;0.0055099
6305;15/05/2020;15;5;2020;5;0;China;CN;CHN;1433783692,0;Asia;0.00509142
6306;14/05/2020;14;5;2020;6;0;China;CN;CHN;1433783692,0;Asia;0.00557964
6307;13/05/2020;13;5;2020;7;0;China;CN;CHN;1433783692,0;Asia;0.00544015
6308;12/05/2020;12;5;2020;1;0;China;CN;CHN;1433783692,0;Asia;0.00509142
6309;11/05/2020;11;5;2020;19;0;China;CN;CHN;1433783692,0;Asia;0.00683506
6310;10/05/2020;10;5;2020;15;0;China;CN;CHN;1433783692,0;Asia;0.00571913
6311;09/05/2020;9;5;2020;0;0;China;CN;CHN;1433783692,0;Asia;0.00537041
6312;08/05/2020;8;5;2020;6;0;China;CN;CHN;1433783692,0;Asia;0.00641659
6313;07/05/2020;7;5;2020;2;0;China;CN;CHN;1433783692,0;Asia;0.00655608
6314;06/05/2020;6;5;2020;2;0;China;CN;CHN;1433783692,0;Asia;0.00725353
6315;05/05/2020;5;5;2020;2;0;China;CN;CHN;1433783692,0;Asia;0.00816023
6316;04/05/2020;4;5;2020;3;0;China;CN;CHN;1433783692,0;Asia;0.01025259
6317;03/05/2020;3;5;2020;2;0;China;CN;CHN;1433783692,0;Asia;0.01101979
6318;02/05/2020;2;5;2020;3;0;China;CN;CHN;1433783692,0;Asia;0.01213572
6319;01/05/2020;1;5;2020;12;0;China;CN;CHN;1433783692,0;Asia;0.0140886
6320;30/04/2020;30;4;2020;4;0;China;CN;CHN;1433783692,0;Asia;0.03780208
6321;29/04/2020;29;4;2020;2;0;China;CN;CHN;1433783692,0;Asia;0.04101037
6322;28/04/2020;28;4;2020;26;0;China;CN;CHN;1433783692,0;Asia;0.04428841
6323;27/04/2020;27;4;2020;3;1;China;CN;CHN;1433783692,0;Asia;0.04903111
6324;26/04/2020;26;4;2020;10;0;China;CN;CHN;1433783692,0;Asia;0.05663337
6325;25/04/2020;25;4;2020;15;0;China;CN;CHN;1433783692,0;Asia;0.06242225
6326;24/04/2020;24;4;2020;8;0;China;CN;CHN;1433783692,0;Asia;0.06688596
6327;23/04/2020;23;4;2020;12;0;China;CN;CHN;1433783692,0;Asia;0.070164
6328;22/04/2020;22;4;2020;15;0;China;CN;CHN;1433783692,0;Asia;0.07532517
6329;21/04/2020;21;4;2020;32;0;China;CN;CHN;1433783692,0;Asia;0.0802771
6330;20/04/2020;20;4;2020;14;0;China;CN;CHN;1433783692,0;Asia;0.08195099
6331;19/04/2020;19;4;2020;18;0;China;CN;CHN;1433783692,0;Asia;0.08564751
6332;18/04/2020;18;4;2020;31;0;China;CN;CHN;1433783692,0;Asia;0.08773987
6333;17/04/2020;17;4;2020;352;1290;China;CN;CHN;1433783692,0;Asia;0.08990199
6334;16/04/2020;16;4;2020;50;0;China;CN;CHN;1433783692,0;Asia;0.07023375
6335;15/04/2020;15;4;2020;49;1;China;CN;CHN;1433783692,0;Asia;0.07372102
6336;14/04/2020;14;4;2020;94;0;China;CN;CHN;1433783692,0;Asia;0.07406975
6337;13/04/2020;13;4;2020;112;2;China;CN;CHN;1433783692,0;Asia;0.07337229
6338;12/04/2020;12;4;2020;93;0;China;CN;CHN;1433783692,0;Asia;0.07239586
6339;11/04/2020;11;4;2020;79;3;China;CN;CHN;1433783692,0;Asia;0.07379077
6340;10/04/2020;10;4;2020;55;1;China;CN;CHN;1433783692,0;Asia;0.07658059
6341;09/04/2020;9;4;2020;86;2;China;CN;CHN;1433783692,0;Asia;0.07930066
6342;08/04/2020;8;4;2020;86;2;China;CN;CHN;1433783692,0;Asia;0.08041659
6343;07/04/2020;7;4;2020;56;0;China;CN;CHN;1433783692,0;Asia;0.07985863
6344;06/04/2020;6;4;2020;67;2;China;CN;CHN;1433783692,0;Asia;0.08076532
6345;05/04/2020;5;4;2020;48;3;China;CN;CHN;1433783692,0;Asia;0.08571725
6346;04/04/2020;4;4;2020;62;4;China;CN;CHN;1433783692,0;Asia;0.08690293
6347;03/04/2020;3;4;2020;70;10;China;CN;CHN;1433783692,0;Asia;0.08620547
6348;02/04/2020;2;4;2020;100;6;China;CN;CHN;1433783692,0;Asia;0.08822809
6349;01/04/2020;1;4;2020;54;1;China;CN;CHN;1433783692,0;Asia;0.08432234
6350;31/03/2020;31;3;2020;84;3;China;CN;CHN;1433783692,0;Asia;0.08216023
6351;30/03/2020;30;3;2020;98;2;China;CN;CHN;1433783692,0;Asia;0.07930066
6352;29/03/2020;29;3;2020;113;5;China;CN;CHN;1433783692,0;Asia;0.07420924
6353;28/03/2020;28;3;2020;119;3;China;CN;CHN;1433783692,0;Asia;0.06786239999999999
6354;27/03/2020;27;3;2020;94;5;China;CN;CHN;1433783692,0;Asia;0.06088785
6355;26/03/2020;26;3;2020;102;6;China;CN;CHN;1433783692,0;Asia;0.05586617
6356;25/03/2020;25;3;2020;78;4;China;CN;CHN;1433783692,0;Asia;0.05042602
6357;24/03/2020;24;3;2020;69;7;China;CN;CHN;1433783692,0;Asia;0.04700849
6358;23/03/2020;23;3;2020;138;9;China;CN;CHN;1433783692,0;Asia;0.04359095
6359;22/03/2020;22;3;2020;65;6;China;CN;CHN;1433783692,0;Asia;0.03710462
6360;21/03/2020;21;3;2020;52;6;China;CN;CHN;1433783692,0;Asia;0.03577946
6361;20/03/2020;20;3;2020;99;4;China;CN;CHN;1433783692,0;Asia;0.03919699
6362;19/03/2020;19;3;2020;44;8;China;CN;CHN;1433783692,0;Asia;0.04414892
6363;18/03/2020;18;3;2020;23;16;China;CN;CHN;1433783692,0;Asia;0.04924034
6364;17/03/2020;17;3;2020;43;9;China;CN;CHN;1433783692,0;Asia;0.05593591
6365;16/03/2020;16;3;2020;25;13;China;CN;CHN;1433783692,0;Asia;0.06179454
6366;15/03/2020;15;3;2020;22;9;China;CN;CHN;1433783692,0;Asia;0.07434873
6367;14/03/2020;14;3;2020;19;15;China;CN;CHN;1433783692,0;Asia;0.11284826
6368;13/03/2020;13;3;2020;22;7;China;CN;CHN;1433783692,0;Asia;0.14137418
6369;12/03/2020;12;3;2020;24;11;China;CN;CHN;1433783692,0;Asia;0.16278606
6370;11/03/2020;11;3;2020;29;22;China;CN;CHN;1433783692,0;Asia;0.19173046
6371;10/03/2020;10;3;2020;20;17;China;CN;CHN;1433783692,0;Asia;0.21830349999999998
6372;09/03/2020;9;3;2020;45;23;China;CN;CHN;1433783692,0;Asia;0.25282754
6373;08/03/2020;8;3;2020;46;27;China;CN;CHN;1433783692,0;Asia;0.26489351
6374;07/03/2020;7;3;2020;101;28;China;CN;CHN;1433783692,0;Asia;0.30681058
6375;06/03/2020;6;3;2020;170;30;China;CN;CHN;1433783692,0;Asia;0.35737608
6376;05/03/2020;5;3;2020;117;31;China;CN;CHN;1433783692,0;Asia;0.40766261
6377;04/03/2020;4;3;2020;119;37;China;CN;CHN;1433783692,0;Asia;0.42698212
6378;03/03/2020;3;3;2020;127;32;China;CN;CHN;1433783692,0;Asia;0.54073708
6379;02/03/2020;2;3;2020;205;42;China;CN;CHN;1433783692,0;Asia;0.66369844
6380;01/03/2020;1;3;2020;574;35;China;CN;CHN;1433783692,0;Asia;0.79251843
6381;29/02/2020;29;2;2020;428;47;China;CN;CHN;1433783692,0;Asia;0.89246377
6382;28/02/2020;28;2;2020;329;44;China;CN;CHN;1433783692,0;Asia;1.03962683
6383;27/02/2020;27;2;2020;439;29;China;CN;CHN;1433783692,0;Asia;1.30654297
6384;26/02/2020;26;2;2020;410;52;China;CN;CHN;1433783692,0;Asia;2.33194171
6385;25/02/2020;25;2;2020;515;70;China;CN;CHN;1433783692,0;Asia;2.44478998
6386;24/02/2020;24;2;2020;218;150;China;CN;CHN;1433783692,0;Asia;2.58253739
6387;23/02/2020;23;2;2020;647;98;China;CN;CHN;1433783692,0;Asia;2.77475607
6388;22/02/2020;22;2;2020;826;109;China;CN;CHN;1433783692,0;Asia;2.9114572999999995
6389;21/02/2020;21;2;2020;891;118;China;CN;CHN;1433783692,0;Asia;3.09223771
6390;20/02/2020;20;2;2020;394;112;China;CN;CHN;1433783692,0;Asia;3.25049031
6391;19/02/2020;19;2;2020;1750;139;China;CN;CHN;1433783692,0;Asia;3.48295216
6392;18/02/2020;18;2;2020;1890;98;China;CN;CHN;1433783692,0;Asia;3.63095216
6393;17/02/2020;17;2;2020;2052;105;China;CN;CHN;1433783692,0;Asia;3.72489939
6394;16/02/2020;16;2;2020;2007;142;China;CN;CHN;1433783692,0;Asia;3.77790599
6395;15/02/2020;15;2;2020;2538;143;China;CN;CHN;1433783692,0;Asia;3.81856763
6396;14/02/2020;14;2;2020;4156;13;China;CN;CHN;1433783692,0;Asia;3.78767036
6397;13/02/2020;13;2;2020;15141;254;China;CN;CHN;1433783692,0;Asia;3.6359041
6398;12/02/2020;12;2;2020;2028;97;China;CN;CHN;1433783692,0;Asia;2.70124428
6399;11/02/2020;11;2;2020;2490;108;China;CN;CHN;1433783692,0;Asia;2.6620473
6400;10/02/2020;10;2;2020;2974;97;China;CN;CHN;1433783692,0;Asia;2.61064484
6401;09/02/2020;9;2;2020;2607;89;China;CN;CHN;1433783692,0;Asia;2.45811137
6402;08/02/2020;8;2;2020;3418;86;China;CN;CHN;1433783692,0;Asia;2.32266556
6403;07/02/2020;7;2;2020;3160;73;China;CN;CHN;1433783692,0;Asia;2.11503312
6404;06/02/2020;6;2;2020;3727;72;China;CN;CHN;1433783692,0;Asia;1.91270135
6405;05/02/2020;5;2;2020;3872;66;China;CN;CHN;1433783692,0;Asia;1.65952508
6406;04/02/2020;4;2;2020;3237;65;China;CN;CHN;1433783692,0;Asia;1.39923477
6407;03/02/2020;3;2;2020;2812;57;China;CN;CHN;1433783692,0;Asia;1.18400008
6408;02/02/2020;2;2;2020;2590;45;China;CN;CHN;1433783692,0;Asia;0.98920082
6409;01/02/2020;1;2;2020;2095;46;China;CN;CHN;1433783692,0;Asia;0.81804529
6410;31/01/2020;31;1;2020;1980;43;China;CN;CHN;1433783692,0;Asia;0.67311409
6411;30/01/2020;30;1;2020;1740;38;China;CN;CHN;1433783692,0;Asia;0.53529692
6412;29/01/2020;29;1;2020;1466;26;China;CN;CHN;1433783692,0;Asia;0.41393971
6413;28/01/2020;28;1;2020;1753;25;China;CN;CHN;1433783692,0;Asia;0.31169276
6414;27/01/2020;27;1;2020;787;25;China;CN;CHN;1433783692,0;Asia;0.18942885
6415;26/01/2020;26;1;2020;665;15;China;CN;CHN;1433783692,0;Asia;0.13453912
6416;25/01/2020;25;1;2020;441;15;China;CN;CHN;1433783692,0;Asia;0.08815835
6417;24/01/2020;24;1;2020;259;9;China;CN;CHN;1433783692,0;Asia;0.05740057
6418;23/01/2020;23;1;2020;97;0;China;CN;CHN;1433783692,0;Asia;0.03933648
6419;22/01/2020;22;1;2020;140;11;China;CN;CHN;1433783692,0;Asia;0.03257116
6420;21/01/2020;21;1;2020;151;3;China;CN;CHN;1433783692,0;Asia;0.02280679
6421;20/01/2020;20;1;2020;19;0;China;CN;CHN;1433783692,0;Asia;0.01227521
6422;19/01/2020;19;1;2020;136;1;China;CN;CHN;1433783692,0;Asia;0.01095005
6423;18/01/2020;18;1;2020;17;0;China;CN;CHN;1433783692,0;Asia;0.00251084
6424;17/01/2020;17;1;2020;4;0;China;CN;CHN;1433783692,0;Asia;0.00132517
6425;16/01/2020;16;1;2020;0;0;China;CN;CHN;1433783692,0;Asia;0.00223186
6426;15/01/2020;15;1;2020;0;1;China;CN;CHN;1433783692,0;Asia;0.00223186
6427;14/01/2020;14;1;2020;0;0;China;CN;CHN;1433783692,0;Asia;0.00223186
6428;13/01/2020;13;1;2020;0;0;China;CN;CHN;1433783692,0;Asia;0.00411499
6429;12/01/2020;12;1;2020;0;0;China;CN;CHN;1433783692,0;Asia;
6430;11/01/2020;11;1;2020;0;1;China;CN;CHN;1433783692,0;Asia;
6431;10/01/2020;10;1;2020;0;0;China;CN;CHN;1433783692,0;Asia;
6432;09/01/2020;9;1;2020;0;0;China;CN;CHN;1433783692,0;Asia;
6433;08/01/2020;8;1;2020;0;0;China;CN;CHN;1433783692,0;Asia;
6434;07/01/2020;7;1;2020;0;0;China;CN;CHN;1433783692,0;Asia;
6435;06/01/2020;6;1;2020;0;0;China;CN;CHN;1433783692,0;Asia;
6436;05/01/2020;5;1;2020;15;0;China;CN;CHN;1433783692,0;Asia;
6437;04/01/2020;4;1;2020;0;0;China;CN;CHN;1433783692,0;Asia;
6438;03/01/2020;3;1;2020;17;0;China;CN;CHN;1433783692,0;Asia;
6439;02/01/2020;2;1;2020;0;0;China;CN;CHN;1433783692,0;Asia;
6440;01/01/2020;1;1;2020;0;0;China;CN;CHN;1433783692,0;Asia;
6441;31/12/2019;31;12;2019;27;0;China;CN;CHN;1433783692,0;Asia;
6442;24/07/2020;24;7;2020;7945;315;Colombia;CO;COL;50339443,0;America;183.55387842
6443;23/07/2020;23;7;2020;7390;207;Colombia;CO;COL;50339443,0;America;178.36907731
6444;22/07/2020;22;7;2020;7033;237;Colombia;CO;COL;50339443,0;America;171.9208534
6445;21/07/2020;21;7;2020;6727;193;Colombia;CO;COL;50339443,0;America;166.31888438
6446;20/07/2020;20;7;2020;6578;220;Colombia;CO;COL;50339443,0;America;159.25484118
6447;19/07/2020;19;7;2020;8560;228;Colombia;CO;COL;50339443,0;America;153.57937115
6448;18/07/2020;18;7;2020;8934;259;Colombia;CO;COL;50339443,0;America;144.29043245
6449;17/07/2020;17;7;2020;8037;215;Colombia;CO;COL;50339443,0;America;133.28713232
6450;16/07/2020;16;7;2020;5271;189;Colombia;CO;COL;50339443,0;America;125.46821386
6451;15/07/2020;15;7;2020;5671;170;Colombia;CO;COL;50339443,0;America;123.26715653
6452;14/07/2020;14;7;2020;3782;148;Colombia;CO;COL;50339443,0;America;117.56983485
6453;13/07/2020;13;7;2020;5083;188;Colombia;CO;COL;50339443,0;America;116.56068582
6454;12/07/2020;12;7;2020;4586;194;Colombia;CO;COL;50339443,0;America;112.77637697
6455;11/07/2020;11;7;2020;6803;211;Colombia;CO;COL;50339443,0;America;111.90827042
6456;10/07/2020;10;7;2020;5335;187;Colombia;CO;COL;50339443,0;America;106.02818947
6457;09/07/2020;9;7;2020;4144;168;Colombia;CO;COL;50339443,0;America;102.35512538
6458;08/07/2020;8;7;2020;4213;149;Colombia;CO;COL;50339443,0;America;101.15725754
6459;07/07/2020;7;7;2020;3171;146;Colombia;CO;COL;50339443,0;America;97.5338563
6460;06/07/2020;6;7;2020;3721;122;Colombia;CO;COL;50339443,0;America;96.26248745
6461;05/07/2020;5;7;2020;3884;165;Colombia;CO;COL;50339443,0;America;94.86795474
6462;04/07/2020;4;7;2020;3395;136;Colombia;CO;COL;50339443,0;America;91.83454811
6463;03/07/2020;3;7;2020;4101;171;Colombia;CO;COL;50339443,0;America;91.16707946
6464;02/07/2020;2;7;2020;4163;136;Colombia;CO;COL;50339443,0;America;89.31962159
6465;01/07/2020;1;7;2020;2803;111;Colombia;CO;COL;50339443,0;America;85.25124126
6466;30/06/2020;30;6;2020;3274;117;Colombia;CO;COL;50339443,0;America;83.39385082
6467;29/06/2020;29;6;2020;3178;167;Colombia;CO;COL;50339443,0;America;81.10935991
6468;28/06/2020;28;6;2020;4149;128;Colombia;CO;COL;50339443,0;America;79.15264378
6469;27/06/2020;27;6;2020;3843;157;Colombia;CO;COL;50339443,0;America;74.661136
6470;26/06/2020;26;6;2020;3486;163;Colombia;CO;COL;50339443,0;America;73.33613127
6471;25/06/2020;25;6;2020;3541;87;Colombia;CO;COL;50339443,0;America;66.41114404
6472;24/06/2020;24;6;2020;2389;94;Colombia;CO;COL;50339443,0;America;62.56326674
6473;23/06/2020;23;6;2020;2531;73;Colombia;CO;COL;50339443,0;America;60.51715749
6474;22/06/2020;22;6;2020;3019;111;Colombia;CO;COL;50339443,0;America;58.43529099
6475;21/06/2020;21;6;2020;2357;81;Colombia;CO;COL;50339443,0;America;54.83970095
6476;20/06/2020;20;6;2020;3059;95;Colombia;CO;COL;50339443,0;America;52.922715100000005
6477;19/06/2020;19;6;2020;3171;86;Colombia;CO;COL;50339443,0;America;49.85553773
6478;18/06/2020;18;6;2020;2115;63;Colombia;CO;COL;50339443,0;America;47.06448579
6479;17/06/2020;17;6;2020;1868;75;Colombia;CO;COL;50339443,0;America;45.88449658
6480;16/06/2020;16;6;2020;2124;59;Colombia;CO;COL;50339443,0;America;44.83561727
6481;15/06/2020;15;6;2020;2193;75;Colombia;CO;COL;50339443,0;America;42.82129224
6482;14/06/2020;14;6;2020;1888;47;Colombia;CO;COL;50339443,0;America;40.74339877
6483;13/06/2020;13;6;2020;3176;112;Colombia;CO;COL;50339443,0;America;40.06798407
6484;12/06/2020;12;6;2020;0;0;Colombia;CO;COL;50339443,0;America;36.38498741
6485;11/06/2020;11;6;2020;1604;61;Colombia;CO;COL;50339443,0;America;38.89196787
6486;10/06/2020;10;6;2020;1359;64;Colombia;CO;COL;50339443,0;America;37.89275142
6487;09/06/2020;9;6;2020;1483;49;Colombia;CO;COL;50339443,0;America;37.22329625
6488;08/06/2020;8;6;2020;1209;54;Colombia;CO;COL;50339443,0;America;35.87842639
6489;07/06/2020;7;6;2020;1392;60;Colombia;CO;COL;50339443,0;America;35.45927197
6490;06/06/2020;6;6;2020;1515;58;Colombia;CO;COL;50339443,0;America;34.77193818
6491;05/06/2020;5;6;2020;1766;42;Colombia;CO;COL;50339443,0;America;33.3535673
6492;04/06/2020;4;6;2020;1521;36;Colombia;CO;COL;50339443,0;America;31.12271226
6493;03/06/2020;3;6;2020;1340;40;Colombia;CO;COL;50339443,0;America;29.59508312
6494;02/06/2020;2;6;2020;1110;30;Colombia;CO;COL;50339443,0;America;28.20452344
6495;01/06/2020;1;6;2020;1147;49;Colombia;CO;COL;50339443,0;America;27.43176956
6496;31/05/2020;31;5;2020;1548;37;Colombia;CO;COL;50339443,0;America;26.41467447
6497;30/05/2020;30;5;2020;1322;31;Colombia;CO;COL;50339443,0;America;24.77580056
6498;29/05/2020;29;5;2020;1262;19;Colombia;CO;COL;50339443,0;America;23.35345665
6499;28/05/2020;28;5;2020;1101;27;Colombia;CO;COL;50339443,0;America;22.1973056
6500;27/05/2020;27;5;2020;1022;26;Colombia;CO;COL;50339443,0;America;21.31727997
6501;26/05/2020;26;5;2020;806;23;Colombia;CO;COL;50339443,0;America;20.59617545
6502;25/05/2020;25;5;2020;998;22;Colombia;CO;COL;50339443,0;America;20.08762791
6503;24/05/2020;24;5;2020;1046;23;Colombia;CO;COL;50339443,0;America;19.23342696
6504;23/05/2020;23;5;2020;801;30;Colombia;CO;COL;50339443,0;America;18.03754563
6505;22/05/2020;22;5;2020;643;22;Colombia;CO;COL;50339443,0;America;17.62832378
6506;21/05/2020;21;5;2020;752;17;Colombia;CO;COL;50339443,0;America;17.33829276
6507;20/05/2020;20;5;2020;640;21;Colombia;CO;COL;50339443,0;America;16.53176814
6508;19/05/2020;19;5;2020;721;18;Colombia;CO;COL;50339443,0;America;16.53176814
6509;18/05/2020;18;5;2020;635;12;Colombia;CO;COL;50339443,0;America;15.70537838
6510;17/05/2020;17;5;2020;723;16;Colombia;CO;COL;50339443,0;America;15.2047769
6511;16/05/2020;16;5;2020;606;21;Colombia;CO;COL;50339443,0;America;14.32276476
6512;15/05/2020;15;5;2020;680;16;Colombia;CO;COL;50339443,0;America;14.11020777
6513;14/05/2020;14;5;2020;658;16;Colombia;CO;COL;50339443,0;America;13.34738646
6514;13/05/2020;13;5;2020;659;14;Colombia;CO;COL;50339443,0;America;12.56072698
