;Unnamed: 0;dateRep;day;month;year;cases;deaths;countriesAndTerritories;geoId;countryterritoryCode;popData2018;continentExp;date
7832;7832;28/04/2020;28;4;2020;1739;333;Italy;IT;ITA;60431283,0;Europe;2020-4-28
7833;7833;27/04/2020;27;4;2020;2324;260;Italy;IT;ITA;60431283,0;Europe;2020-4-27
7834;7834;26/04/2020;26;4;2020;2357;415;Italy;IT;ITA;60431283,0;Europe;2020-4-26
7835;7835;25/04/2020;25;4;2020;3021;420;Italy;IT;ITA;60431283,0;Europe;2020-4-25
7836;7836;24/04/2020;24;4;2020;2646;464;Italy;IT;ITA;60431283,0;Europe;2020-4-24
7837;7837;23/04/2020;23;4;2020;3370;437;Italy;IT;ITA;60431283,0;Europe;2020-4-23
7838;7838;22/04/2020;22;4;2020;2729;534;Italy;IT;ITA;60431283,0;Europe;2020-4-22
7839;7839;21/04/2020;21;4;2020;2256;454;Italy;IT;ITA;60431283,0;Europe;2020-4-21
7840;7840;20/04/2020;20;4;2020;3047;433;Italy;IT;ITA;60431283,0;Europe;2020-4-20
7841;7841;19/04/2020;19;4;2020;3491;480;Italy;IT;ITA;60431283,0;Europe;2020-4-19
7842;7842;18/04/2020;18;4;2020;3493;575;Italy;IT;ITA;60431283,0;Europe;2020-4-18
7843;7843;17/04/2020;17;4;2020;3786;525;Italy;IT;ITA;60431283,0;Europe;2020-4-17
7844;7844;16/04/2020;16;4;2020;2667;578;Italy;IT;ITA;60431283,0;Europe;2020-4-16
7845;7845;15/04/2020;15;4;2020;2972;604;Italy;IT;ITA;60431283,0;Europe;2020-4-15
7846;7846;14/04/2020;14;4;2020;3153;564;Italy;IT;ITA;60431283,0;Europe;2020-4-14
7847;7847;13/04/2020;13;4;2020;4092;431;Italy;IT;ITA;60431283,0;Europe;2020-4-13
7848;7848;12/04/2020;12;4;2020;4694;619;Italy;IT;ITA;60431283,0;Europe;2020-4-12
7849;7849;11/04/2020;11;4;2020;3951;570;Italy;IT;ITA;60431283,0;Europe;2020-4-11
7850;7850;10/04/2020;10;4;2020;4204;612;Italy;IT;ITA;60431283,0;Europe;2020-4-10
7851;7851;09/04/2020;9;4;2020;3836;540;Italy;IT;ITA;60431283,0;Europe;2020-4-9
7852;7852;08/04/2020;8;4;2020;3039;604;Italy;IT;ITA;60431283,0;Europe;2020-4-8
7853;7853;07/04/2020;7;4;2020;3599;636;Italy;IT;ITA;60431283,0;Europe;2020-4-7
7854;7854;06/04/2020;6;4;2020;4316;527;Italy;IT;ITA;60431283,0;Europe;2020-4-6
7855;7855;05/04/2020;5;4;2020;4805;681;Italy;IT;ITA;60431283,0;Europe;2020-4-5
7856;7856;04/04/2020;4;4;2020;4585;764;Italy;IT;ITA;60431283,0;Europe;2020-4-4
7857;7857;03/04/2020;3;4;2020;4668;760;Italy;IT;ITA;60431283,0;Europe;2020-4-3
7858;7858;02/04/2020;2;4;2020;4782;727;Italy;IT;ITA;60431283,0;Europe;2020-4-2
7859;7859;01/04/2020;1;4;2020;4053;839;Italy;IT;ITA;60431283,0;Europe;2020-4-1
7860;7860;31/03/2020;31;3;2020;4050;810;Italy;IT;ITA;60431283,0;Europe;2020-3-31
7861;7861;30/03/2020;30;3;2020;5217;758;Italy;IT;ITA;60431283,0;Europe;2020-3-30
7862;7862;29/03/2020;29;3;2020;5974;887;Italy;IT;ITA;60431283,0;Europe;2020-3-29
7863;7863;28/03/2020;28;3;2020;5959;971;Italy;IT;ITA;60431283,0;Europe;2020-3-28
7864;7864;27/03/2020;27;3;2020;6153;660;Italy;IT;ITA;60431283,0;Europe;2020-3-27
7865;7865;26/03/2020;26;3;2020;5210;685;Italy;IT;ITA;60431283,0;Europe;2020-3-26
7866;7866;25/03/2020;25;3;2020;5249;743;Italy;IT;ITA;60431283,0;Europe;2020-3-25
7867;7867;24/03/2020;24;3;2020;4789;601;Italy;IT;ITA;60431283,0;Europe;2020-3-24
7868;7868;23/03/2020;23;3;2020;5560;649;Italy;IT;ITA;60431283,0;Europe;2020-3-23
7869;7869;22/03/2020;22;3;2020;6557;795;Italy;IT;ITA;60431283,0;Europe;2020-3-22
7870;7870;21/03/2020;21;3;2020;5986;625;Italy;IT;ITA;60431283,0;Europe;2020-3-21
7871;7871;20/03/2020;20;3;2020;5322;429;Italy;IT;ITA;60431283,0;Europe;2020-3-20
7872;7872;19/03/2020;19;3;2020;4207;473;Italy;IT;ITA;60431283,0;Europe;2020-3-19
7873;7873;18/03/2020;18;3;2020;3526;347;Italy;IT;ITA;60431283,0;Europe;2020-3-18
7874;7874;17/03/2020;17;3;2020;4000;347;Italy;IT;ITA;60431283,0;Europe;2020-3-17
7875;7875;16/03/2020;16;3;2020;2823;370;Italy;IT;ITA;60431283,0;Europe;2020-3-16
7876;7876;15/03/2020;15;3;2020;3497;173;Italy;IT;ITA;60431283,0;Europe;2020-3-15
7877;7877;14/03/2020;14;3;2020;2547;252;Italy;IT;ITA;60431283,0;Europe;2020-3-14
7878;7878;13/03/2020;13;3;2020;2651;189;Italy;IT;ITA;60431283,0;Europe;2020-3-13
7879;7879;12/03/2020;12;3;2020;2313;196;Italy;IT;ITA;60431283,0;Europe;2020-3-12
7880;7880;11/03/2020;11;3;2020;977;167;Italy;IT;ITA;60431283,0;Europe;2020-3-11
7881;7881;10/03/2020;10;3;2020;1797;98;Italy;IT;ITA;60431283,0;Europe;2020-3-10
7882;7882;09/03/2020;9;3;2020;1492;133;Italy;IT;ITA;60431283,0;Europe;2020-3-9
7883;7883;08/03/2020;8;3;2020;1247;36;Italy;IT;ITA;60431283,0;Europe;2020-3-8
7884;7884;07/03/2020;7;3;2020;778;49;Italy;IT;ITA;60431283,0;Europe;2020-3-7
7885;7885;06/03/2020;6;3;2020;769;41;Italy;IT;ITA;60431283,0;Europe;2020-3-6
7886;7886;05/03/2020;5;3;2020;587;27;Italy;IT;ITA;60431283,0;Europe;2020-3-5
7887;7887;04/03/2020;4;3;2020;466;28;Italy;IT;ITA;60431283,0;Europe;2020-3-4
7888;7888;03/03/2020;3;3;2020;347;17;Italy;IT;ITA;60431283,0;Europe;2020-3-3
7889;7889;02/03/2020;2;3;2020;561;6;Italy;IT;ITA;60431283,0;Europe;2020-3-2
7890;7890;01/03/2020;1;3;2020;240;8;Italy;IT;ITA;60431283,0;Europe;2020-3-1
7891;7891;29/02/2020;29;2;2020;238;4;Italy;IT;ITA;60431283,0;Europe;2020-2-29
7892;7892;28/02/2020;28;2;2020;250;5;Italy;IT;ITA;60431283,0;Europe;2020-2-28
7893;7893;27/02/2020;27;2;2020;78;1;Italy;IT;ITA;60431283,0;Europe;2020-2-27
7894;7894;26/02/2020;26;2;2020;93;5;Italy;IT;ITA;60431283,0;Europe;2020-2-26
7895;7895;25/02/2020;25;2;2020;97;4;Italy;IT;ITA;60431283,0;Europe;2020-2-25
7896;7896;24/02/2020;24;2;2020;53;0;Italy;IT;ITA;60431283,0;Europe;2020-2-24
7897;7897;23/02/2020;23;2;2020;62;2;Italy;IT;ITA;60431283,0;Europe;2020-2-23
7898;7898;22/02/2020;22;2;2020;14;0;Italy;IT;ITA;60431283,0;Europe;2020-2-22
7899;7899;21/02/2020;21;2;2020;0;0;Italy;IT;ITA;60431283,0;Europe;2020-2-21
7900;7900;20/02/2020;20;2;2020;0;0;Italy;IT;ITA;60431283,0;Europe;2020-2-20
7901;7901;19/02/2020;19;2;2020;0;0;Italy;IT;ITA;60431283,0;Europe;2020-2-19
7902;7902;18/02/2020;18;2;2020;0;0;Italy;IT;ITA;60431283,0;Europe;2020-2-18
7903;7903;17/02/2020;17;2;2020;0;0;Italy;IT;ITA;60431283,0;Europe;2020-2-17
7904;7904;16/02/2020;16;2;2020;0;0;Italy;IT;ITA;60431283,0;Europe;2020-2-16
7905;7905;15/02/2020;15;2;2020;0;0;Italy;IT;ITA;60431283,0;Europe;2020-2-15
7906;7906;14/02/2020;14;2;2020;0;0;Italy;IT;ITA;60431283,0;Europe;2020-2-14
7907;7907;13/02/2020;13;2;2020;0;0;Italy;IT;ITA;60431283,0;Europe;2020-2-13
7908;7908;12/02/2020;12;2;2020;0;0;Italy;IT;ITA;60431283,0;Europe;2020-2-12
7909;7909;11/02/2020;11;2;2020;0;0;Italy;IT;ITA;60431283,0;Europe;2020-2-11
7910;7910;10/02/2020;10;2;2020;0;0;Italy;IT;ITA;60431283,0;Europe;2020-2-10
7911;7911;09/02/2020;9;2;2020;0;0;Italy;IT;ITA;60431283,0;Europe;2020-2-9
7912;7912;08/02/2020;8;2;2020;0;0;Italy;IT;ITA;60431283,0;Europe;2020-2-8
7913;7913;07/02/2020;7;2;2020;0;0;Italy;IT;ITA;60431283,0;Europe;2020-2-7
7914;7914;06/02/2020;6;2;2020;0;0;Italy;IT;ITA;60431283,0;Europe;2020-2-6
7915;7915;05/02/2020;5;2;2020;0;0;Italy;IT;ITA;60431283,0;Europe;2020-2-5
7916;7916;04/02/2020;4;2;2020;0;0;Italy;IT;ITA;60431283,0;Europe;2020-2-4
7917;7917;03/02/2020;3;2;2020;0;0;Italy;IT;ITA;60431283,0;Europe;2020-2-3
7918;7918;02/02/2020;2;2;2020;0;0;Italy;IT;ITA;60431283,0;Europe;2020-2-2
7919;7919;01/02/2020;1;2;2020;0;0;Italy;IT;ITA;60431283,0;Europe;2020-2-1
7920;7920;31/01/2020;31;1;2020;3;0;Italy;IT;ITA;60431283,0;Europe;2020-1-31
7921;7921;30/01/2020;30;1;2020;0;0;Italy;IT;ITA;60431283,0;Europe;2020-1-30
7922;7922;29/01/2020;29;1;2020;0;0;Italy;IT;ITA;60431283,0;Europe;2020-1-29
7923;7923;28/01/2020;28;1;2020;0;0;Italy;IT;ITA;60431283,0;Europe;2020-1-28
7924;7924;27/01/2020;27;1;2020;0;0;Italy;IT;ITA;60431283,0;Europe;2020-1-27
7925;7925;26/01/2020;26;1;2020;0;0;Italy;IT;ITA;60431283,0;Europe;2020-1-26
7926;7926;25/01/2020;25;1;2020;0;0;Italy;IT;ITA;60431283,0;Europe;2020-1-25
7927;7927;24/01/2020;24;1;2020;0;0;Italy;IT;ITA;60431283,0;Europe;2020-1-24
7928;7928;23/01/2020;23;1;2020;0;0;Italy;IT;ITA;60431283,0;Europe;2020-1-23
7929;7929;22/01/2020;22;1;2020;0;0;Italy;IT;ITA;60431283,0;Europe;2020-1-22
7930;7930;21/01/2020;21;1;2020;0;0;Italy;IT;ITA;60431283,0;Europe;2020-1-21
7931;7931;20/01/2020;20;1;2020;0;0;Italy;IT;ITA;60431283,0;Europe;2020-1-20
7932;7932;19/01/2020;19;1;2020;0;0;Italy;IT;ITA;60431283,0;Europe;2020-1-19
7933;7933;18/01/2020;18;1;2020;0;0;Italy;IT;ITA;60431283,0;Europe;2020-1-18
7934;7934;17/01/2020;17;1;2020;0;0;Italy;IT;ITA;60431283,0;Europe;2020-1-17
7935;7935;16/01/2020;16;1;2020;0;0;Italy;IT;ITA;60431283,0;Europe;2020-1-16
7936;7936;15/01/2020;15;1;2020;0;0;Italy;IT;ITA;60431283,0;Europe;2020-1-15
7937;7937;14/01/2020;14;1;2020;0;0;Italy;IT;ITA;60431283,0;Europe;2020-1-14
7938;7938;13/01/2020;13;1;2020;0;0;Italy;IT;ITA;60431283,0;Europe;2020-1-13
7939;7939;12/01/2020;12;1;2020;0;0;Italy;IT;ITA;60431283,0;Europe;2020-1-12
7940;7940;11/01/2020;11;1;2020;0;0;Italy;IT;ITA;60431283,0;Europe;2020-1-11
7941;7941;10/01/2020;10;1;2020;0;0;Italy;IT;ITA;60431283,0;Europe;2020-1-10
7942;7942;09/01/2020;9;1;2020;0;0;Italy;IT;ITA;60431283,0;Europe;2020-1-9
7943;7943;08/01/2020;8;1;2020;0;0;Italy;IT;ITA;60431283,0;Europe;2020-1-8
7944;7944;07/01/2020;7;1;2020;0;0;Italy;IT;ITA;60431283,0;Europe;2020-1-7
7945;7945;06/01/2020;6;1;2020;0;0;Italy;IT;ITA;60431283,0;Europe;2020-1-6
7946;7946;05/01/2020;5;1;2020;0;0;Italy;IT;ITA;60431283,0;Europe;2020-1-5
7947;7947;04/01/2020;4;1;2020;0;0;Italy;IT;ITA;60431283,0;Europe;2020-1-4
7948;7948;03/01/2020;3;1;2020;0;0;Italy;IT;ITA;60431283,0;Europe;2020-1-3
7949;7949;02/01/2020;2;1;2020;0;0;Italy;IT;ITA;60431283,0;Europe;2020-1-2
7950;7950;01/01/2020;1;1;2020;0;0;Italy;IT;ITA;60431283,0;Europe;2020-1-1
7951;7951;31/12/2019;31;12;2019;0;0;Italy;IT;ITA;60431283,0;Europe;2019-12-31
8145;8145;11/05/2020;11;5;2020;1;0;Jersey;JE;JEY;106800,0;Europe;2020-5-11
8146;8146;10/05/2020;10;5;2020;0;0;Jersey;JE;JEY;106800,0;Europe;2020-5-10
8147;8147;09/05/2020;9;5;2020;0;0;Jersey;JE;JEY;106800,0;Europe;2020-5-9
8148;8148;08/05/2020;8;5;2020;0;0;Jersey;JE;JEY;106800,0;Europe;2020-5-8
8149;8149;07/05/2020;7;5;2020;0;1;Jersey;JE;JEY;106800,0;Europe;2020-5-7
8150;8150;06/05/2020;6;5;2020;0;0;Jersey;JE;JEY;106800,0;Europe;2020-5-6
8151;8151;05/05/2020;5;5;2020;1;0;Jersey;JE;JEY;106800,0;Europe;2020-5-5
8152;8152;04/05/2020;4;5;2020;1;0;Jersey;JE;JEY;106800,0;Europe;2020-5-4
8153;8153;03/05/2020;3;5;2020;5;0;Jersey;JE;JEY;106800,0;Europe;2020-5-3
8154;8154;02/05/2020;2;5;2020;0;1;Jersey;JE;JEY;106800,0;Europe;2020-5-2
8155;8155;01/05/2020;1;5;2020;0;2;Jersey;JE;JEY;106800,0;Europe;2020-5-1
8156;8156;30/04/2020;30;4;2020;2;1;Jersey;JE;JEY;106800,0;Europe;2020-4-30
8157;8157;29/04/2020;29;4;2020;1;1;Jersey;JE;JEY;106800,0;Europe;2020-4-29
8158;8158;28/04/2020;28;4;2020;2;0;Jersey;JE;JEY;106800,0;Europe;2020-4-28
8159;8159;27/04/2020;27;4;2020;1;0;Jersey;JE;JEY;106800,0;Europe;2020-4-27
8160;8160;26/04/2020;26;4;2020;2;0;Jersey;JE;JEY;106800,0;Europe;2020-4-26
8161;8161;25/04/2020;25;4;2020;2;0;Jersey;JE;JEY;106800,0;Europe;2020-4-25
8162;8162;24/04/2020;24;4;2020;21;1;Jersey;JE;JEY;106800,0;Europe;2020-4-24
8163;8163;23/04/2020;23;4;2020;0;4;Jersey;JE;JEY;106800,0;Europe;2020-4-23
8164;8164;22/04/2020;22;4;2020;6;0;Jersey;JE;JEY;106800,0;Europe;2020-4-22
8165;8165;21/04/2020;21;4;2020;0;2;Jersey;JE;JEY;106800,0;Europe;2020-4-21
8166;8166;20/04/2020;20;4;2020;4;0;Jersey;JE;JEY;106800,0;Europe;2020-4-20
8167;8167;19/04/2020;19;4;2020;21;1;Jersey;JE;JEY;106800,0;Europe;2020-4-19
8168;8168;18/04/2020;18;4;2020;1;1;Jersey;JE;JEY;106800,0;Europe;2020-4-18
8169;8169;17/04/2020;17;4;2020;6;4;Jersey;JE;JEY;106800,0;Europe;2020-4-17
8170;8170;16/04/2020;16;4;2020;0;2;Jersey;JE;JEY;106800,0;Europe;2020-4-16
8171;8171;15/04/2020;15;4;2020;0;0;Jersey;JE;JEY;106800,0;Europe;2020-4-15
8172;8172;14/04/2020;14;4;2020;4;0;Jersey;JE;JEY;106800,0;Europe;2020-4-14
8173;8173;13/04/2020;13;4;2020;15;0;Jersey;JE;JEY;106800,0;Europe;2020-4-13
8174;8174;12/04/2020;12;4;2020;0;0;Jersey;JE;JEY;106800,0;Europe;2020-4-12
8175;8175;11/04/2020;11;4;2020;15;1;Jersey;JE;JEY;106800,0;Europe;2020-4-11
8176;8176;10/04/2020;10;4;2020;13;0;Jersey;JE;JEY;106800,0;Europe;2020-4-10
8177;8177;09/04/2020;9;4;2020;0;0;Jersey;JE;JEY;106800,0;Europe;2020-4-9
8178;8178;08/04/2020;8;4;2020;1;0;Jersey;JE;JEY;106800,0;Europe;2020-4-8
8179;8179;07/04/2020;7;4;2020;14;0;Jersey;JE;JEY;106800,0;Europe;2020-4-7
8180;8180;06/04/2020;6;4;2020;32;0;Jersey;JE;JEY;106800,0;Europe;2020-4-6
8181;8181;05/04/2020;5;4;2020;5;1;Jersey;JE;JEY;106800,0;Europe;2020-4-5
8182;8182;04/04/2020;4;4;2020;37;0;Jersey;JE;JEY;106800,0;Europe;2020-4-4
8183;8183;03/04/2020;3;4;2020;0;0;Jersey;JE;JEY;106800,0;Europe;2020-4-3
8184;8184;02/04/2020;2;4;2020;0;0;Jersey;JE;JEY;106800,0;Europe;2020-4-2
8185;8185;01/04/2020;1;4;2020;18;0;Jersey;JE;JEY;106800,0;Europe;2020-4-1
8186;8186;31/03/2020;31;3;2020;0;0;Jersey;JE;JEY;106800,0;Europe;2020-3-31
8187;8187;30/03/2020;30;3;2020;2;1;Jersey;JE;JEY;106800,0;Europe;2020-3-30
8188;8188;29/03/2020;29;3;2020;9;0;Jersey;JE;JEY;106800,0;Europe;2020-3-29
8189;8189;28/03/2020;28;3;2020;20;0;Jersey;JE;JEY;106800,0;Europe;2020-3-28
8190;8190;27/03/2020;27;3;2020;14;1;Jersey;JE;JEY;106800,0;Europe;2020-3-27
8191;8191;26/03/2020;26;3;2020;0;0;Jersey;JE;JEY;106800,0;Europe;2020-3-26
8192;8192;25/03/2020;25;3;2020;0;0;Jersey;JE;JEY;106800,0;Europe;2020-3-25
8193;8193;24/03/2020;24;3;2020;3;0;Jersey;JE;JEY;106800,0;Europe;2020-3-24
8194;8194;23/03/2020;23;3;2020;3;0;Jersey;JE;JEY;106800,0;Europe;2020-3-23
8195;8195;22/03/2020;22;3;2020;0;0;Jersey;JE;JEY;106800,0;Europe;2020-3-22
8196;8196;21/03/2020;21;3;2020;7;0;Jersey;JE;JEY;106800,0;Europe;2020-3-21
8197;8197;20/03/2020;20;3;2020;5;0;Jersey;JE;JEY;106800,0;Europe;2020-3-20
8375;8375;11/05/2020;11;5;2020;0;0;Kosovo;XK;XKX;1845300,0;Europe;2020-5-11
8376;8376;10/05/2020;10;5;2020;8;0;Kosovo;XK;XKX;1845300,0;Europe;2020-5-10
8377;8377;09/05/2020;9;5;2020;1;1;Kosovo;XK;XKX;1845300,0;Europe;2020-5-9
8378;8378;08/05/2020;8;5;2020;1;1;Kosovo;XK;XKX;1845300,0;Europe;2020-5-8
8379;8379;07/05/2020;7;5;2020;4;0;Kosovo;XK;XKX;1845300,0;Europe;2020-5-7
8380;8380;06/05/2020;6;5;2020;1;0;Kosovo;XK;XKX;1845300,0;Europe;2020-5-6
8381;8381;05/05/2020;5;5;2020;4;4;Kosovo;XK;XKX;1845300,0;Europe;2020-5-5
8382;8382;04/05/2020;4;5;2020;28;0;Kosovo;XK;XKX;1845300,0;Europe;2020-5-4
8383;8383;03/05/2020;3;5;2020;10;0;Kosovo;XK;XKX;1845300,0;Europe;2020-5-3
8384;8384;02/05/2020;2;5;2020;14;0;Kosovo;XK;XKX;1845300,0;Europe;2020-5-2
8385;8385;01/05/2020;1;5;2020;0;0;Kosovo;XK;XKX;1845300,0;Europe;2020-5-1
8386;8386;30/04/2020;30;4;2020;9;0;Kosovo;XK;XKX;1845300,0;Europe;2020-4-30
8387;8387;29/04/2020;29;4;2020;10;0;Kosovo;XK;XKX;1845300,0;Europe;2020-4-29
8388;8388;28/04/2020;28;4;2020;17;1;Kosovo;XK;XKX;1845300,0;Europe;2020-4-28
8389;8389;27/04/2020;27;4;2020;32;1;Kosovo;XK;XKX;1845300,0;Europe;2020-4-27
8390;8390;26/04/2020;26;4;2020;28;1;Kosovo;XK;XKX;1845300,0;Europe;2020-4-26
8391;8391;25/04/2020;25;4;2020;34;0;Kosovo;XK;XKX;1845300,0;Europe;2020-4-25
8392;8392;24/04/2020;24;4;2020;39;1;Kosovo;XK;XKX;1845300,0;Europe;2020-4-24
8393;8393;23/04/2020;23;4;2020;26;0;Kosovo;XK;XKX;1845300,0;Europe;2020-4-23
8394;8394;22/04/2020;22;4;2020;6;3;Kosovo;XK;XKX;1845300,0;Europe;2020-4-22
8395;8395;21/04/2020;21;4;2020;88;3;Kosovo;XK;XKX;1845300,0;Europe;2020-4-21
8396;8396;20/04/2020;20;4;2020;0;0;Kosovo;XK;XKX;1845300,0;Europe;2020-4-20
8397;8397;19/04/2020;19;4;2020;30;0;Kosovo;XK;XKX;1845300,0;Europe;2020-4-19
8398;8398;18/04/2020;18;4;2020;31;1;Kosovo;XK;XKX;1845300,0;Europe;2020-4-18
8399;8399;17/04/2020;17;4;2020;26;2;Kosovo;XK;XKX;1845300,0;Europe;2020-4-17
8400;8400;16/04/2020;16;4;2020;36;1;Kosovo;XK;XKX;1845300,0;Europe;2020-4-16
8401;8401;15/04/2020;15;4;2020;10;0;Kosovo;XK;XKX;1845300,0;Europe;2020-4-15
8402;8402;14/04/2020;14;4;2020;15;1;Kosovo;XK;XKX;1845300,0;Europe;2020-4-14
8403;8403;13/04/2020;13;4;2020;79;0;Kosovo;XK;XKX;1845300,0;Europe;2020-4-13
8404;8404;12/04/2020;12;4;2020;33;0;Kosovo;XK;XKX;1845300,0;Europe;2020-4-12
8405;8405;11/04/2020;11;4;2020;23;0;Kosovo;XK;XKX;1845300,0;Europe;2020-4-11
8406;8406;10/04/2020;10;4;2020;43;2;Kosovo;XK;XKX;1845300,0;Europe;2020-4-10
8407;8407;09/04/2020;9;4;2020;0;0;Kosovo;XK;XKX;1845300,0;Europe;2020-4-9
8408;8408;08/04/2020;8;4;2020;39;2;Kosovo;XK;XKX;1845300,0;Europe;2020-4-8
8409;8409;07/04/2020;7;4;2020;5;2;Kosovo;XK;XKX;1845300,0;Europe;2020-4-7
8410;8410;06/04/2020;6;4;2020;8;0;Kosovo;XK;XKX;1845300,0;Europe;2020-4-6
8411;8411;05/04/2020;5;4;2020;6;0;Kosovo;XK;XKX;1845300,0;Europe;2020-4-5
8412;8412;04/04/2020;4;4;2020;1;0;Kosovo;XK;XKX;1845300,0;Europe;2020-4-4
8413;8413;03/04/2020;3;4;2020;13;0;Kosovo;XK;XKX;1845300,0;Europe;2020-4-3
8414;8414;02/04/2020;2;4;2020;0;0;Kosovo;XK;XKX;1845300,0;Europe;2020-4-2
8415;8415;01/04/2020;1;4;2020;6;0;Kosovo;XK;XKX;1845300,0;Europe;2020-4-1
8416;8416;31/03/2020;31;3;2020;15;0;Kosovo;XK;XKX;1845300,0;Europe;2020-3-31
8417;8417;30/03/2020;30;3;2020;3;0;Kosovo;XK;XKX;1845300,0;Europe;2020-3-30
8418;8418;29/03/2020;29;3;2020;2;0;Kosovo;XK;XKX;1845300,0;Europe;2020-3-29
8419;8419;28/03/2020;28;3;2020;7;0;Kosovo;XK;XKX;1845300,0;Europe;2020-3-28
8420;8420;27/03/2020;27;3;2020;8;0;Kosovo;XK;XKX;1845300,0;Europe;2020-3-27
8421;8421;26/03/2020;26;3;2020;8;0;Kosovo;XK;XKX;1845300,0;Europe;2020-3-26
8422;8422;25/03/2020;25;3;2020;2;0;Kosovo;XK;XKX;1845300,0;Europe;2020-3-25
8423;8423;24/03/2020;24;3;2020;30;0;Kosovo;XK;XKX;1845300,0;Europe;2020-3-24
8424;8424;23/03/2020;23;3;2020;7;1;Kosovo;XK;XKX;1845300,0;Europe;2020-3-23
8425;8425;22/03/2020;22;3;2020;0;0;Kosovo;XK;XKX;1845300,0;Europe;2020-3-22
8426;8426;21/03/2020;21;3;2020;3;0;Kosovo;XK;XKX;1845300,0;Europe;2020-3-21
8427;8427;20/03/2020;20;3;2020;2;0;Kosovo;XK;XKX;1845300,0;Europe;2020-3-20
8428;8428;19/03/2020;19;3;2020;0;0;Kosovo;XK;XKX;1845300,0;Europe;2020-3-19
8429;8429;18/03/2020;18;3;2020;17;0;Kosovo;XK;XKX;1845300,0;Europe;2020-3-18
8430;8430;17/03/2020;17;3;2020;0;0;Kosovo;XK;XKX;1845300,0;Europe;2020-3-17
8431;8431;16/03/2020;16;3;2020;2;0;Kosovo;XK;XKX;1845300,0;Europe;2020-3-16
8664;8664;11/05/2020;11;5;2020;9;0;Latvia;LV;LVA;1926542,0;Europe;2020-5-11
8665;8665;10/05/2020;10;5;2020;2;0;Latvia;LV;LVA;1926542,0;Europe;2020-5-10
8666;8666;09/05/2020;9;5;2020;19;0;Latvia;LV;LVA;1926542,0;Europe;2020-5-9
8667;8667;08/05/2020;8;5;2020;9;1;Latvia;LV;LVA;1926542,0;Europe;2020-5-8
8668;8668;07/05/2020;7;5;2020;4;0;Latvia;LV;LVA;1926542,0;Europe;2020-5-7
8669;8669;06/05/2020;6;5;2020;0;1;Latvia;LV;LVA;1926542,0;Europe;2020-5-6
8670;8670;05/05/2020;5;5;2020;17;0;Latvia;LV;LVA;1926542,0;Europe;2020-5-5
8671;8671;04/05/2020;4;5;2020;8;0;Latvia;LV;LVA;1926542,0;Europe;2020-5-4
8672;8672;03/05/2020;3;5;2020;1;0;Latvia;LV;LVA;1926542,0;Europe;2020-5-3
8673;8673;02/05/2020;2;5;2020;12;1;Latvia;LV;LVA;1926542,0;Europe;2020-5-2
8674;8674;01/05/2020;1;5;2020;9;0;Latvia;LV;LVA;1926542,0;Europe;2020-5-1
8675;8675;30/04/2020;30;4;2020;13;2;Latvia;LV;LVA;1926542,0;Europe;2020-4-30
8676;8676;29/04/2020;29;4;2020;18;0;Latvia;LV;LVA;1926542,0;Europe;2020-4-29
8677;8677;28/04/2020;28;4;2020;6;1;Latvia;LV;LVA;1926542,0;Europe;2020-4-28
8678;8678;27/04/2020;27;4;2020;8;0;Latvia;LV;LVA;1926542,0;Europe;2020-4-27
8679;8679;26/04/2020;26;4;2020;20;0;Latvia;LV;LVA;1926542,0;Europe;2020-4-26
8680;8680;25/04/2020;25;4;2020;6;1;Latvia;LV;LVA;1926542,0;Europe;2020-4-25
8681;8681;24/04/2020;24;4;2020;17;0;Latvia;LV;LVA;1926542,0;Europe;2020-4-24
8682;8682;23/04/2020;23;4;2020;13;2;Latvia;LV;LVA;1926542,0;Europe;2020-4-23
8683;8683;22/04/2020;22;4;2020;9;4;Latvia;LV;LVA;1926542,0;Europe;2020-4-22
8684;8684;21/04/2020;21;4;2020;12;0;Latvia;LV;LVA;1926542,0;Europe;2020-4-21
8685;8685;20/04/2020;20;4;2020;15;0;Latvia;LV;LVA;1926542,0;Europe;2020-4-20
8686;8686;19/04/2020;19;4;2020;30;0;Latvia;LV;LVA;1926542,0;Europe;2020-4-19
8687;8687;18/04/2020;18;4;2020;7;0;Latvia;LV;LVA;1926542,0;Europe;2020-4-18
8688;8688;17/04/2020;17;4;2020;9;0;Latvia;LV;LVA;1926542,0;Europe;2020-4-17
8689;8689;16/04/2020;16;4;2020;9;0;Latvia;LV;LVA;1926542,0;Europe;2020-4-16
8690;8690;15/04/2020;15;4;2020;2;0;Latvia;LV;LVA;1926542,0;Europe;2020-4-15
8691;8691;14/04/2020;14;4;2020;4;0;Latvia;LV;LVA;1926542,0;Europe;2020-4-14
8692;8692;13/04/2020;13;4;2020;21;2;Latvia;LV;LVA;1926542,0;Europe;2020-4-13
8693;8693;12/04/2020;12;4;2020;18;1;Latvia;LV;LVA;1926542,0;Europe;2020-4-12
8694;8694;11/04/2020;11;4;2020;23;0;Latvia;LV;LVA;1926542,0;Europe;2020-4-11
8695;8695;10/04/2020;10;4;2020;12;0;Latvia;LV;LVA;1926542,0;Europe;2020-4-10
8696;8696;09/04/2020;9;4;2020;29;0;Latvia;LV;LVA;1926542,0;Europe;2020-4-9
8697;8697;08/04/2020;8;4;2020;6;1;Latvia;LV;LVA;1926542,0;Europe;2020-4-8
