Unnamed: 0;Unnamed: 0.1;iso_code;continent;location;date;total_cases;new_cases;new_cases_smoothed;total_deaths;new_deaths;new_deaths_smoothed;total_cases_per_million;new_cases_per_million;new_cases_smoothed_per_million;total_deaths_per_million;new_deaths_per_million;new_deaths_smoothed_per_million;icu_patients;icu_patients_per_million;hosp_patients;hosp_patients_per_million;weekly_icu_admissions;weekly_icu_admissions_per_million;weekly_hosp_admissions;weekly_hosp_admissions_per_million;total_tests;new_tests;total_tests_per_thousand;new_tests_per_thousand;new_tests_smoothed;new_tests_smoothed_per_thousand;tests_per_case;positive_rate;tests_units;stringency_index;population;population_density;median_age;aged_65_older;aged_70_older;gdp_per_capita;extreme_poverty;cardiovasc_death_rate;diabetes_prevalence;female_smokers;male_smokers;handwashing_facilities;hospital_beds_per_thousand;life_expectancy;human_development_index;death-cases
13137;13137;DEU;Europe;Germany;2020-06-10;184861,0;318,0;355,857;8729,0;18,0;25,429;2206,401;3,795;4,247;104,185;0,215;0,304;;;;;;;;;;;;;47868,0;0,5710000000000001;134,515;0,006999999999999999;tests performed;59,72;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,05660377358490566
13138;13138;DEU;Europe;Germany;2020-06-11;185416,0;555,0;378,857;8755,0;26,0;24,857;2213,025;6,624;4,522;104,495;0,31;0,297;;;;;;;;;;;;;47587,0;0,568;125,60700000000001;0,008;tests performed;59,72;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,04684684684684685
13139;13139;DEU;Europe;Germany;2020-06-12;185674,0;258,0;343,286;8763,0;8,0;21,429;2216,105;3,079;4,097;104,59;0,095;0,256;;;;;;;;;;;;;47305,0;0,565;137,80100000000002;0,006999999999999999;tests performed;59,72;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,031007751937984496
13140;13140;DEU;Europe;Germany;2020-06-13;186022,0;348,0;334,857;8781,0;18,0;19,286;2220,258;4,154;3,997;104,805;0,215;0,23;;;;;;;;;;;;;47024,0;0,561;140,43;0,006999999999999999;tests performed;59,72;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,05172413793103448
13141;13141;DEU;Europe;Germany;2020-06-14;186269,0;247,0;327,143;8787,0;6,0;17,0;2223,206;2,948;3,905;104,877;0,07200000000000001;0,203;;;;;;;275,515;3,2880000000000003;4975359,0;;59,383;;46742,0;0,5579999999999999;142,879;0,006999999999999999;tests performed;59,72;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,024291497975708502
13142;13142;DEU;Europe;Germany;2020-06-15;186461,0;192,0;324,0;8791,0;4,0;16,714000000000002;2225,498;2,292;3,867;104,925;0,048;0,199;;;;;;;;;;;;;47987,0;0,573;148,108;0,006999999999999999;tests performed;59,72;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,020833333333333332
13143;13143;DEU;Europe;Germany;2020-06-16;186839,0;378,0;328,0;8800,0;9,0;12,714;2230,01;4,512;3,915;105,032;0,107;0,152;;;;;;;;;;;;;49232,0;0,588;150,09799999999996;0,006999999999999999;tests performed;59,72;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,023809523809523808
13144;13144;DEU;Europe;Germany;2020-06-17;187184,0;345,0;331,857;8830,0;30,0;14,429;2234,127;4,118;3,961;105,39;0,358;0,172;;;;;;;;;;;;;50476,0;0,602;152,102;0,006999999999999999;tests performed;59,72;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,08695652173913043
13145;13145;DEU;Europe;Germany;2020-06-18;187764,0;580,0;335,4290000000001;8856,0;26,0;14,429;2241,05;6,922999999999999;4,003;105,7;0,31;0,172;;;;;;;;;;;;;51721,0;0,617;154,194;0,006;tests performed;63,43;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,04482758620689655
13146;13146;DEU;Europe;Germany;2020-06-19;188534,0;770,0;408,571;8872,0;16,0;15,571;2250,24;9,19;4,876;105,891;0,191;0,18600000000000005;;;;;;;;;;;;;52966,0;0,632;129,637;0,008;tests performed;63,43;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,02077922077922078
13147;13147;DEU;Europe;Germany;2020-06-20;189135,0;601,0;444,714;8882,0;10,0;14,429;2257,413;7,172999999999999;5,308;106,011;0,119;0,172;;;;;;;;;;;;;54211,0;0,647;121,90100000000001;0,008;tests performed;63,43;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,016638935108153077
13148;13148;DEU;Europe;Germany;2020-06-21;189822,0;687,0;507,571;8882,0;0,0;13,571;2265,613;8,2;6,058;106,011;0,0;0,162;;;;;;;242,21099999999998;2,891;5363546,0;;64,016;;55455,0;0,662;109,256;0,009000000000000001;tests performed;63,43;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,0
13149;13149;DEU;Europe;Germany;2020-06-22;190359,0;537,0;556,857;8885,0;3,0;13,429;2272,022;6,409;6,646;106,047;0,036000000000000004;0,16;;;;;;;;;;;;;57072,0;0,6809999999999999;102,48899999999999;0,01;tests performed;63,43;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,00558659217877095
13150;13150;DEU;Europe;Germany;2020-06-23;190862,0;503,0;574,714;8895,0;10,0;13,571;2278,026;6,004;6,859;106,166;0,119;0,162;;;;;;;;;;;;;58689,0;0,7;102,119;0,01;tests performed;63,43;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,019880715705765408
13151;13151;DEU;Europe;Germany;2020-06-24;191449,0;587,0;609,286;8914,0;19,0;12,0;2285,032;7,006;7,272;106,393;0,227;0,14300000000000002;;;;;;;;;;;;;60306,0;0,72;98,978;0,01;tests performed;63,43;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,03236797274275979
13152;13152;DEU;Europe;Germany;2020-06-25;192079,0;630,0;616,429;8927,0;13,0;10,143;2292,551;7,519;7,357;106,548;0,155;0,121;;;;;;;;;;;;;61923,0;0,7390000000000001;100,454;0,01;tests performed;63,43;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,020634920634920634
13153;13153;DEU;Europe;Germany;2020-06-26;192556,0;477,0;574,571;8948,0;21,0;10,857;2298,245;5,693;6,858;106,799;0,251;0,13;;;;;;;;;;;;;63540,0;0,758;110,587;0,009000000000000001;tests performed;63,43;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,0440251572327044
13154;13154;DEU;Europe;Germany;2020-06-27;193243,0;687,0;586,857;8954,0;6,0;10,286;2306,444;8,2;7,004;106,87;0,07200000000000001;0,123;;;;;;;;;;;;;65156,0;0,778;111,025;0,009000000000000001;tests performed;63,43;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,008733624454148471
13155;13155;DEU;Europe;Germany;2020-06-28;193499,0;256,0;525,286;8957,0;3,0;10,714;2309,5;3,055;6,27;106,906;0,036000000000000004;0,128;;;;;;;212,94400000000002;2,542;5830959,0;;69,595;;66773,0;0,797;127,117;0,008;tests performed;63,43;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,01171875
13156;13156;DEU;Europe;Germany;2020-06-29;193761,0;262,0;486,0;8961,0;4,0;10,857;2312,627;3,127;5,801;106,954;0,048;0,13;;;;;;;;;;;;;67595,0;0,807;139,084;0,006999999999999999;tests performed;63,43;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,015267175572519083
13157;13157;DEU;Europe;Germany;2020-06-30;194259,0;498,0;485,286;8973,0;12,0;11,143;2318,571;5,944;5,7920000000000025;107,097;0,14300000000000002;0,133;;;;;;;;;;;;;68416,0;0,8170000000000001;140,981;0,006999999999999999;tests performed;63,43;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,024096385542168676
13158;13158;DEU;Europe;Germany;2020-07-01;194725,0;466,0;468,0;8985,0;12,0;10,143;2324,133;5,562;5,586;107,24;0,14300000000000002;0,121;;;;;;;;;;;;;69238,0;0,826;147,944;0,006999999999999999;tests performed;63,43;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,02575107296137339
13159;13159;DEU;Europe;Germany;2020-07-02;195228,0;503,0;449,857;8994,0;9,0;9,571;2330,136;6,004;5,369;107,348;0,107;0,114;;;;;;;;;;;;;70059,0;0,836;155,736;0,006;tests performed;63,43;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,017892644135188866
13160;13160;DEU;Europe;Germany;2020-07-03;195674,0;446,0;445,429;9003,0;9,0;7,857;2335,459;5,323;5,316;107,455;0,107;0,094;;;;;;;;;;;;;70880,0;0,846;159,128;0,006;tests performed;63,43;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,020179372197309416
13161;13161;DEU;Europe;Germany;2020-07-04;196096,0;422,0;407,571;9010,0;7,0;8,0;2340,496;5,037;4,865;107,539;0,084;0,095;;;;;;;;;;;;;71702,0;0,856;175,925;0,006;tests performed;63,43;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,016587677725118485
13162;13162;DEU;Europe;Germany;2020-07-05;196335,0;239,0;405,143;9012,0;2,0;7,857;2343,349;2,853;4,836;107,562;0,024;0,094;;;;;;;203,861;2,4330000000000003;6338622,0;;75,654;;72523,0;0,866;179,00599999999997;0,006;tests performed;63,43;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,008368200836820083
13163;13163;DEU;Europe;Germany;2020-07-06;196554,0;219,0;399,0;9016,0;4,0;7,857;2345,963;2,614;4,762;107,61;0,048;0,094;;;;;;;;;;;;;72582,0;0,866;181,91;0,005;tests performed;63,43;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,0182648401826484
13164;13164;DEU;Europe;Germany;2020-07-07;196944,0;390,0;383,571;9024,0;8,0;7,286;2350,617;4,655;4,578;107,706;0,095;0,087;;;;;;;;;;;;;72641,0;0,867;189,38099999999997;0,005;tests performed;55,09;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,020512820512820513
13165;13165;DEU;Europe;Germany;2020-07-08;197341,0;397,0;373,714;9036,0;12,0;7,286;2355,356;4,738;4,46;107,849;0,14300000000000002;0,087;;;;;;;;;;;;;72700,0;0,868;194,53400000000002;0,005;tests performed;55,09;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,030226700251889168
13166;13166;DEU;Europe;Germany;2020-07-09;197783,0;442,0;365,0;9048,0;12,0;7,713999999999999;2360,631;5,275;4,356;107,992;0,14300000000000002;0,092;;;;;;;;;;;;;72759,0;0,868;199,34;0,005;tests performed;55,09;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,027149321266968326
13167;13167;DEU;Europe;Germany;2020-07-10;198178,0;395,0;357,714;9054,0;6,0;7,286;2365,346;4,715;4,269;108,064;0,07200000000000001;0,087;;;;;;;;;;;;;72818,0;0,8690000000000001;203,565;0,005;tests performed;55,09;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,015189873417721518
13168;13168;DEU;Europe;Germany;2020-07-11;198556,0;378,0;351,42900000000014;9060,0;6,0;7,143;2369,857;4,512;4,194;108,135;0,07200000000000001;0,085;;;;;;;;;;;;;72877,0;0,87;207,37400000000002;0,005;tests performed;55,09;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,015873015873015872
13169;13169;DEU;Europe;Germany;2020-07-12;198804,0;248,0;352,714;9063,0;3,0;7,286;2372,817;2,96;4,21;108,171;0,036000000000000004;0,087;;;;;;;218,99900000000002;2,614;6849173,0;;81,748;;72936,0;0,871;206,785;0,005;tests performed;55,09;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,012096774193548387
13170;13170;DEU;Europe;Germany;2020-07-13;198963,0;159,0;344,14300000000014;9064,0;1,0;6,857;2374,715;1,898;4,1080000000000005;108,183;0,012;0,08199999999999999;;;;;;;;;;;;;73510,0;0,877;213,60299999999998;0,005;tests performed;55,09;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,006289308176100629
13171;13171;DEU;Europe;Germany;2020-07-14;199375,0;412,0;347,286;9068,0;4,0;6,2860000000000005;2379,633;4,917;4,145;108,231;0,048;0,075;;;;;;;;;;;;;74085,0;0,884;213,326;0,005;tests performed;55,09;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,009708737864077669
13172;13172;DEU;Europe;Germany;2020-07-15;199726,0;351,0;340,714;9071,0;3,0;5,0;2383,822;4,189;4,067;108,267;0,036000000000000004;0,06;;;;;;;;;;;;;74659,0;0,8909999999999999;219,125;0,005;tests performed;55,09;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,008547008547008548
13173;13173;DEU;Europe;Germany;2020-07-16;200260,0;534,0;353,857;9078,0;7,0;4,2860000000000005;2390,195;6,374;4,223;108,35;0,084;0,051;;;;;;;;;;;;;75234,0;0,898;212,611;0,005;tests performed;55,09;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,013108614232209739
13174;13174;DEU;Europe;Germany;2020-07-17;200843,0;583,0;380,714;9082,0;4,0;4,0;2397,154;6,9579999999999975;4,544;108,398;0,048;0,048;;;;;;;;;;;;;75808,0;0,905;199,12;0,005;tests performed;55,09;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,00686106346483705
13175;13175;DEU;Europe;Germany;2020-07-18;201372,0;529,0;402,286;9083,0;1,0;3,286;2403,468;6,314;4,801;108,41;0,012;0,039;;;;;;;;;;;;;76383,0;0,912;189,873;0,005;tests performed;55,09;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,001890359168241966
13176;13176;DEU;Europe;Germany;2020-07-19;201574,0;202,0;395,714;9084,0;1,0;3,0;2405,879;2,411;4,723;108,422;0,012;0,036000000000000004;;;;;;;248,266;2,963;7387874,0;;88,178;;76957,0;0,919;194,476;0,005;tests performed;55,09;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,0049504950495049506
13177;13177;DEU;Europe;Germany;2020-07-20;201823,0;249,0;408,571;9086,0;2,0;3,143;2408,851;2,972;4,876;108,446;0,024;0,038;;;;;;;;;;;;;77696,0;0,927;190,165;0,005;tests performed;55,09;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,008032128514056224
13178;13178;DEU;Europe;Germany;2020-07-21;202345,0;522,0;424,286;9090,0;4,0;3,143;2415,081;6,23;5,064;108,493;0,048;0,038;;;;;;;;;;;;;78434,0;0,936;184,861;0,005;tests performed;55,09;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,007662835249042145
13179;13179;DEU;Europe;Germany;2020-07-22;202799,0;454,0;439,0;9095,0;5,0;3,429;2420,5;5,419;5,24;108,553;0,06;0,041;;;;;;;;;;;;;79173,0;0,945;180,34900000000002;0,006;tests performed;55,09;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,011013215859030838
13180;13180;DEU;Europe;Germany;2020-07-23;203368,0;569,0;444,0;9101,0;6,0;3,286;2427,291;6,791;5,299;108,625;0,07200000000000001;0,039;;;;;;;;;;;;;79911,0;0,954;179,98;0,006;tests performed;55,09;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,01054481546572935
13181;13181;DEU;Europe;Germany;2020-07-24;204183,0;815,0;477,143;9111,0;10,0;4,143;2437,018;9,727;5,695;108,744;0,119;0,049;;;;;;;;;;;;;80649,0;0,963;169,025;0,006;tests performed;55,09;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,012269938650306749
13182;13182;DEU;Europe;Germany;2020-07-25;204964,0;781,0;513,143;9118,0;7,0;5,0;2446,34;9,322;6,125;108,828;0,084;0,06;;;;;;;;;;;;;81388,0;0,971;158,607;0,006;tests performed;55,09;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,008962868117797696
13183;13183;DEU;Europe;Germany;2020-07-26;205269,0;305,0;527,857;9118,0;0,0;4,857;2449,98;3,64;6,3;108,828;0,0;0,058;;;;;;;281,57;3,361;7962757,0;;95,039;;82126,0;0,98;155,584;0,006;tests performed;55,09;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,0
13184;13184;DEU;Europe;Germany;2020-07-27;205609,0;340,0;540,857;9118,0;0,0;4,5710000000000015;2454,038;4,058;6,455;108,828;0,0;0,055;;;;;;;;;;;;;82366,0;0,983;152,28799999999995;0,006999999999999999;tests performed;55,09;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,0
13185;13185;DEU;Europe;Germany;2020-07-28;206242,0;633,0;556,714;9122,0;4,0;4,5710000000000015;2461,593;7,555;6,645;108,875;0,048;0,055;;;;;;;;;;;;;82605,0;0,986;148,38;0,006999999999999999;tests performed;55,09;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,00631911532385466
13186;13186;DEU;Europe;Germany;2020-07-29;206926,0;684,0;589,571;9128,0;6,0;4,714;2469,757;8,164;7,037000000000001;108,947;0,07200000000000001;0,056;;;;;;;;;;;;;82845,0;0,989;140,517;0,006999999999999999;tests performed;55,09;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,008771929824561403
13187;13187;DEU;Europe;Germany;2020-07-30;207828,0;902,0;637,143;9134,0;6,0;4,714;2480,523;10,765999999999998;7,605;109,018;0,07200000000000001;0,056;;;;;;;;;;;;;83084,0;0,992;130,401;0,008;tests performed;55,09;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,0066518847006651885
13188;13188;DEU;Europe;Germany;2020-07-31;208698,0;870,0;645,0;9141,0;7,0;4,2860000000000005;2490,907;10,384;7,697999999999999;109,102;0,084;0,051;;;;;;;;;;;;;83324,0;0,995;129,184;0,008;tests performed;57,87;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,008045977011494253
13189;13189;DEU;Europe;Germany;2020-08-01;209653,0;955,0;669,857;9141,0;0,0;3,286;2502,305;11,398;7,995;109,102;0,0;0,039;;;;;;;;;;;;;83563,0;0,997;124,74700000000001;0,008;tests performed;57,87;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,0
13190;13190;DEU;Europe;Germany;2020-08-02;209893,0;240,0;660,571;9141,0;0,0;3,286;2505,17;2,865;7,883999999999999;109,102;0,0;0,039;;;;;;;302,763;3,614;8549377,0;;102,041;;83803,0;1,0;126,86399999999999;0,008;tests performed;57,87;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,0
13191;13191;DEU;Europe;Germany;2020-08-03;210402,0;509,0;684,7139999999997;9148,0;7,0;4,2860000000000005;2511,245;6,075;8,172;109,186;0,084;0,051;;;;;;;;;;;;;86855,0;1,037;126,84899999999999;0,008;tests performed;57,87;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,0137524557956778
13192;13192;DEU;Europe;Germany;2020-08-04;211281,0;879,0;719,857;9156,0;8,0;4,857;2521,736;10,491;8,592;109,281;0,095;0,058;;;;;;;;;;;;;89907,0;1,073;124,896;0,008;tests performed;57,87;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,009101251422070534
13193;13193;DEU;Europe;Germany;2020-08-05;212022,0;741,0;728,0;9168,0;12,0;5,714;2530,58;8,844;8,689;109,424;0,14300000000000002;0,068;;;;;;;;;;;;;92959,0;1,11;127,691;0,008;tests performed;57,87;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,016194331983805668
13194;13194;DEU;Europe;Germany;2020-08-06;213067,0;1045,0;748,429;9175,0;7,0;5,857;2543,053;12,473;8,933;109,508;0,084;0,07;;;;;;;;;;;;;96011,0;1,146;128,283;0,008;tests performed;57,87;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,0066985645933014355
13195;13195;DEU;Europe;Germany;2020-08-07;214214,0;1147,0;788,0;9183,0;8,0;6,0;2556,743;13,69;9,405;109,603;0,095;0,07200000000000001;;;;;;;;;;;;;99063,0;1,182;125,714;0,008;tests performed;59,72;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,006974716652136007
13196;13196;DEU;Europe;Germany;2020-08-08;215336,0;1122,0;811,857;9195,0;12,0;7,713999999999999;2570,134;13,392;9,69;109,747;0,14300000000000002;0,092;;;;;;;;;;;;;102115,0;1,219;125,78;0,008;tests performed;56,94;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,0106951871657754
13197;13197;DEU;Europe;Germany;2020-08-09;215891,0;555,0;856,857;9196,0;1,0;7,857;2576,759;6,624;10,227;109,758;0,012;0,094;;;;;;;273,496;3,264;9285548,0;;110,827;;105167,0;1,255;122,736;0,008;tests performed;56,94;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,0018018018018018018
13198;13198;DEU;Europe;Germany;2020-08-10;216327,0;436,0;846,429;9197,0;1,0;7,0;2581,962;5,204;10,103;109,77;0,012;0,084;;;;;;;;;;;;;107192,0;1,279;126,64;0,008;tests performed;56,94;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,0022935779816513763
13199;13199;DEU;Europe;Germany;2020-08-11;217293,0;966,0;858,857;9201,0;4,0;6,4289999999999985;2593,492;11,53;10,251;109,818;0,048;0,077;;;;;;;;;;;;;109217,0;1,304;127,166;0,008;tests performed;56,94;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,004140786749482402
13200;13200;DEU;Europe;Germany;2020-08-12;218519,0;1226,0;928,143;9207,0;6,0;5,5710000000000015;2608,125;14,633;11,078;109,89;0,07200000000000001;0,066;;;;;;;;;;;;;111242,0;1,328;119,854;0,008;tests performed;56,94;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,004893964110929853
13201;13201;DEU;Europe;Germany;2020-08-13;219964,0;1445,0;985,286;9211,0;4,0;5,143;2625,3720000000008;17,247;11,76;109,938;0,048;0,061;;;;;;;;;;;;;113266,0;1,352;114,958;0,009000000000000001;tests performed;56,94;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,002768166089965398
13202;13202;DEU;Europe;Germany;2020-08-14;221413,0;1449,0;1028,429;9225,0;14,0;6,0;2642,666;17,294;12,275;110,105;0,16699999999999998;0,07200000000000001;;;;;;;;;;;;;115291,0;1,376;112,104;0,009000000000000001;tests performed;56,94;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,00966183574879227
13203;13203;DEU;Europe;Germany;2020-08-15;222828,0;1415,0;1070,286;9231,0;6,0;5,143;2659,555;16,889;12,774;110,176;0,07200000000000001;0,061;;;;;;;;;;;;;117316,0;1,4;109,61200000000001;0,009000000000000001;tests performed;56,94;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,004240282685512367
13204;13204;DEU;Europe;Germany;2020-08-16;223453,0;625,0;1080,286;9231,0;0,0;5,0;2667,015;7,46;12,894;110,176;0,0;0,06;;;;;;;309,828;3,698;10120932,0;;120,798;;119341,0;1,4240000000000002;110,47200000000001;0,009000000000000001;tests performed;56,94;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,0
13205;13205;DEU;Europe;Germany;2020-08-17;224014,0;561,0;1098,143;9232,0;1,0;5,0;2673,71;6,6960000000000015;13,107;110,188;0,012;0,06;;;;;;;;;;;;;124578,0;1,487;113,444;0,009000000000000001;tests performed;56,94;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,0017825311942959
13206;13206;DEU;Europe;Germany;2020-08-18;225404,0;1390,0;1158,714;9236,0;4,0;5,0;2690,301;16,59;13,83;110,236;0,048;0,06;;;;;;;;;;;;;129815,0;1,5490000000000002;112,03399999999999;0,009000000000000001;tests performed;56,94;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,0028776978417266188
